,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,frp_total,frp_mean,brightness,bright_t31,tc_loss_ha,carbon_gross_emissions_yearly,vim,vim_anomaly,vim_climatology,total_population_1k,male_population_1k,female_population_1k
asthma_live_discharges,1.0,0.4840332715986677,0.5945944922911833,0.07728311937781063,0.5927643785608314,-0.12079774963254437,0.027453961851751592,-0.04205702633791561,0.011046284437160186,-0.007054001003610173,-0.003965912060729457,-0.037988277875840054,-0.03970361239267577,-0.5093735329723604,-0.7462251860574791,0.176331484035781,0.22340734576865443,-0.008423336674609204,-0.6237431529731429,-0.6262267100476804,-0.6192051512646808
bronchitis_live_discharges,0.4840332715986677,1.0,0.2444376504909579,0.3546968545534666,0.2285558860449922,-0.06784431895330216,-0.005316446300903572,0.09051616280573284,0.0053614139290850595,0.0063564055711363325,0.014620732520742507,-0.02012267853659544,-0.026769430961079824,-0.3669287636329159,-0.39301522239441705,0.16876003461330996,0.21114811088488486,-0.005914048337189137,-0.0609865834219434,-0.06747435084266806,-0.05496615356045323
asthma_deaths,0.5945944922911833,0.2444376504909579,1.0,0.07422617945830304,0.9972941112023073,0.043069484665135965,0.15157164200676226,0.10392765606799194,0.032853457256008155,-0.010792319925986503,-0.07776912695732793,-0.0580952688061933,-0.05799715722884912,-0.37050734685845227,-0.45542420473733897,0.042009073719370384,0.05806134808014429,-0.006546969413523177,-0.22600019198607518,-0.22768506933381658,-0.22365492663511477
bronchitis_deaths,0.07728311937781063,0.3546968545534666,0.07422617945830304,1.0,0.09669188198418484,0.9020144456330031,-0.12915722477489297,0.11911958075164213,-0.08156730009476353,-0.031845992787317125,0.07632848617327283,0.014463143127536514,0.009852664575607876,-0.5719033506789103,-0.47021598627153743,-0.012273361379369548,-0.009940130310284824,-0.0059610254034131675,0.19852985459745648,0.19525294195019507,0.2007176489664509
asthma_cfr,0.5927643785608314,0.2285558860449922,0.9972941112023073,0.09669188198418484,1.0,0.07374024152309427,0.15928775994551012,0.10403698489948522,0.03545938128180092,-0.010362123117386041,-0.0736951340959282,-0.05691204886175182,-0.05682691145391491,-0.3571815137716145,-0.44477978964322856,0.0339648654493415,0.047933608993607366,-0.006412414345360593,-0.2213553755348766,-0.22262823069795498,-0.2193953234909917
bronchitis_cfr,-0.12079774963254437,-0.06784431895330216,0.043069484665135965,0.9020144456330031,0.07374024152309427,1.0,-0.11567085532829702,0.10538362695755343,-0.08515653193161073,-0.03970022784699433,0.07193261688086422,0.02350471913787583,0.02210456170067063,-0.454235220649398,-0.3302052877077481,-0.09585929640898364,-0.11502444213391533,-0.0026241959970969755,0.26009478334132335,0.26257952905552323,0.25690841158310757
pm2.5_ug_m3,0.027453961851751592,-0.005316446300903572,0.15157164200676226,-0.12915722477489297,0.15928775994551012,-0.11567085532829702,1.0,-0.16045740530041291,0.44848948228561913,0.18302904714275478,0.19523530984176368,0.13574129363704546,0.13351855569651805,0.06265469252285033,0.0654739074060778,-0.3527926563824433,-0.2057862446389685,-0.2235868277143523,0.07250489298654154,0.0825131088041604,0.0632978587899682
no2_ug_m3,-0.04205702633791561,0.09051616280573284,0.10392765606799194,0.11911958075164213,0.10403698489948522,0.10538362695755343,-0.16045740530041291,1.0,0.05526201668201734,-0.03627529253564701,-0.03484509807009204,-0.08507112177419092,-0.08691374497826936,-0.03329364980709418,0.011439056515655454,-0.13641568329492051,0.02954884488464782,-0.1930929035244936,0.24942418685059903,0.2494375336845888,0.24848446539411068
so2_ug_m3,0.011046284437160186,0.0053614139290850595,0.032853457256008155,-0.08156730009476353,0.03545938128180092,-0.08515653193161073,0.44848948228561913,0.05526201668201734,1.0,0.44291260548153477,0.32836179767984175,0.29638294613952104,0.2827901851378427,0.041092393149131816,0.04182355507746265,-0.4319683074645961,0.10539716161595561,-0.6218946881606316,0.014349043560520811,0.017185824129519165,0.01176242457285001
frp_total,-0.007054001003610173,0.0063564055711363325,-0.010792319925986503,-0.031845992787317125,-0.010362123117386041,-0.03970022784699433,0.18302904714275478,-0.03627529253564701,0.44291260548153477,1.0,0.4691515028801758,0.3668558318161937,0.365511275090724,0.07039287700025579,0.03753044809001219,-0.5748699276264074,-0.16229605619476517,-0.5331184253946748,-0.10225429743360691,-0.1040716339326215,-0.10025105344656719
frp_mean,-0.003965912060729457,0.014620732520742507,-0.07776912695732793,0.07632848617327283,-0.0736951340959282,0.07193261688086422,0.19523530984176368,-0.03484509807009204,0.32836179767984175,0.4691515028801758,1.0,0.8193617189265474,0.8100397178669849,-0.007113713821897806,-0.020360817669747032,-0.4046074007294868,0.17100520074511355,-0.6528810282523455,0.062254870337232794,0.0626462267098199,0.061673814948009435
brightness,-0.037988277875840054,-0.02012267853659544,-0.0580952688061933,0.014463143127536514,-0.05691204886175182,0.02350471913787583,0.13574129363704546,-0.08507112177419092,0.29638294613952104,0.3668558318161937,0.8193617189265474,1.0,0.9992773118775214,0.0498916179049508,0.03741434805361067,-0.3260714970381352,0.24540466040940134,-0.630468720564814,0.03431541970894307,0.031478299813965285,0.03672132068796376
bright_t31,-0.03970361239267577,-0.026769430961079824,-0.05799715722884912,0.009852664575607876,-0.05682691145391491,0.02210456170067063,0.13351855569651805,-0.08691374497826936,0.2827901851378427,0.365511275090724,0.8100397178669849,0.9992773118775214,1.0,0.054362694846344616,0.04102956251130312,-0.3206248703096452,0.24229974426142803,-0.6208208840586426,0.031145893766346636,0.02841194782349475,0.03347145038891852
tc_loss_ha,-0.5093735329723604,-0.3669287636329159,-0.37050734685845227,-0.5719033506789103,-0.3571815137716145,-0.454235220649398,0.06265469252285033,-0.03329364980709418,0.041092393149131816,0.07039287700025579,-0.007113713821897806,0.0498916179049508,0.054362694846344616,1.0,0.9365910569995922,-0.08334227028496093,-0.11156591928409082,0.010265018006265447,0.2236925689446327,0.20184877094560674,0.24236698353622524
carbon_gross_emissions_yearly,-0.7462251860574791,-0.39301522239441705,-0.45542420473733897,-0.47021598627153743,-0.44477978964322856,-0.3302052877077481,0.0654739074060778,0.011439056515655454,0.04182355507746265,0.03753044809001219,-0.020360817669747032,0.03741434805361067,0.04102956251130312,0.9365910569995922,1.0,-0.12209169362545938,-0.1598566283532366,0.011265868600991387,0.43712886335402684,0.42461948024957236,0.4466737140546749
vim,0.176331484035781,0.16876003461330996,0.042009073719370384,-0.012273361379369548,0.0339648654493415,-0.09585929640898364,-0.3527926563824433,-0.13641568329492051,-0.4319683074645961,-0.5748699276264074,-0.4046074007294868,-0.3260714970381352,-0.3206248703096452,-0.08334227028496093,-0.12209169362545938,1.0,0.594859157029912,0.6220377189371405,-0.07023717178914589,-0.07773872759010331,-0.06327701923740979
vim_anomaly,0.22340734576865443,0.21114811088488486,0.05806134808014429,-0.009940130310284824,0.047933608993607366,-0.11502444213391533,-0.2057862446389685,0.02954884488464782,0.10539716161595561,-0.16229605619476517,0.17100520074511355,0.24540466040940134,0.24229974426142803,-0.11156591928409082,-0.1598566283532366,0.594859157029912,1.0,-0.25923761620904695,-0.08961181871255813,-0.09924792308944343,-0.08067344588340533
vim_climatology,-0.008423336674609204,-0.005914048337189137,-0.006546969413523177,-0.0059610254034131675,-0.006412414345360593,-0.0026241959970969755,-0.2235868277143523,-0.1930929035244936,-0.6218946881606316,-0.5331184253946748,-0.6528810282523455,-0.630468720564814,-0.6208208840586426,0.010265018006265447,0.011265868600991387,0.6220377189371405,-0.25923761620904695,1.0,0.0029658139231608285,0.0033375754276051776,0.0026227989023056074
total_population_1k,-0.6237431529731429,-0.0609865834219434,-0.22600019198607518,0.19852985459745648,-0.2213553755348766,0.26009478334132335,0.07250489298654154,0.24942418685059903,0.014349043560520811,-0.10225429743360691,0.062254870337232794,0.03431541970894307,0.031145893766346636,0.2236925689446327,0.43712886335402684,-0.07023717178914589,-0.08961181871255813,0.0029658139231608285,1.0,0.9977992987429579,0.9982454466452421
male_population_1k,-0.6262267100476804,-0.06747435084266806,-0.22768506933381658,0.19525294195019507,-0.22262823069795498,0.26257952905552323,0.0825131088041604,0.2494375336845888,0.017185824129519165,-0.1040716339326215,0.0626462267098199,0.031478299813965285,0.02841194782349475,0.20184877094560674,0.42461948024957236,-0.07773872759010331,-0.09924792308944343,0.0033375754276051776,0.9977992987429579,1.0,0.9921224811200782
female_population_1k,-0.6192051512646808,-0.05496615356045323,-0.22365492663511477,0.2007176489664509,-0.2193953234909917,0.25690841158310757,0.0632978587899682,0.24848446539411068,0.01176242457285001,-0.10025105344656719,0.061673814948009435,0.03672132068796376,0.03347145038891852,0.24236698353622524,0.4466737140546749,-0.06327701923740979,-0.08067344588340533,0.0026227989023056074,0.9982454466452421,0.9921224811200782,1.0
